Id,Texto,Label,Lenguaje
3191,"""okupas violentos""",hate,español
3192,"""Suerte es que le digo sarnoso""",toxic,español
3193,"""hola wey como estas :)""",clean,español
3194,"""Simple and clear explanation.""",clean,ingles
3195,"""Eres tan miserable que das lástima.""",toxic,español
3196,"""JAJAJA no me lo esperaba xD""",clean,español
3197,"""I hate commies deadass""",hate,ingles
3198,"""Me cagan los centroacas jodidos""",hate,español
3199,"""Qué pro se ve máquina 👌""",clean,español
3200,"""Wey ¿qué planes tienen para hoy?""",clean,español
3201,"""Todos los prietos son unos hediondos la neta""",hate,español
3202,"""I love this guy""",clean,ingles
3203,"""Tienes un talento natural para esto""",clean,español
3204,"""Bro me sirvió mucho gracias""",clean,español
3205,"""mejor guarda tu opinion para alguine a quien le importe""",toxic,español
3206,"""This cleared things up for me.""",clean,ingles
3207,"""go off bruv""",clean,ingles
3208,"""hope u stream again soon 🙌""",clean,ingles
3209,"""That's wicked geezer""",clean,ingles
3210,"""I understand this now.""",clean,ingles
3211,"""derechistas bandera""",hate,español
3212,"""Qué nivel de detalle impresionante Excelente jugada 💪""",clean,español
3213,"""That's wholesome chat""",clean,ingles
3214,"""Todos los centroacas son unos rastreros hijos de la chingada""",hate,español
3215,"""Feminazis are ruin everything bruh""",hate,ingles
3216,"""Espero que te quedes callado, sin cerebro payaso.""",toxic,español
3217,"""I hope you go cry about it, you dumb troll. 👎""",toxic,ingles
3218,"""Pinches tortilleras váyanse a la verga hijos de la chingada""",hate,español
3219,"""Te luciste con esta publicación""",clean,español
3220,"""Rastreros oaxacos regresen a su país""",hate,español
3221,"""This answered my question.""",clean,ingles
3222,"""Hey You look like a proper sod""",toxic,ingles
3223,"""Sos la vergüenza de tu familia pelotudo""",toxic,español
3224,"""hey hey qe tal todo?? :]""",clean,español
3225,"""Tienes toda la razón 🥰""",clean,español
3226,"""¿Me saludas en el próximo video maestro?""",clean,español
3227,"""You're smooth chap""",clean,ingles
3228,"""xd que momento""",clean,español
3229,"""Wn venecos conchetumadres muéranse""",hate,español
3230,"""All immigrants are ugly lmao""",hate,ingles
3231,"""todo chill aqui ✨""",clean,español
3232,"""cuando reanuda el stream?""",clean,español
3233,"""Go away, you're making everyone uncomfortable with your presence.""",toxic,ingles
3234,"""Cachai mapuches monos son puro delincuente""",hate,español
3235,"""I hate jews based""",hate,ingles
3236,"""Ídolo que nada te detenga""",clean,español
3237,"""Hola qué tal todo""",clean,español
3238,"""Built different""",clean,ingles
3239,"""Sarnosos puercos que se mueran alv""",hate,español
3240,"""nazis esvástica""",hate,español
3241,"""Rastreros negros que se mueran alv""",hate,español
3242,"""buenas noches gente linda""",clean,español
3243,"""Esos cuicos hediondos comen gatos cachai 💸""",hate,español
3244,"""Me cagan los trans rastreros""",hate,español
3245,"""que buen cierre 😎""",clean,español
3246,"""is this ranked or casual?""",clean,ingles
3247,"""Vete al diablo asco""",toxic,español
3248,"""mejor cállate el puto hocico""",toxic,español
3249,"""Mierderos jotos quítenles el internet""",hate,español
3250,"""Main character energy""",clean,ingles
3251,"""Pinches gringos chinguen a su madre puñetas""",hate,español
3252,"""All lesbians are gross literally""",hate,ingles
3253,"""CNN this is why you are a joke!""",toxic,ingles
3254,"""ese ace estuvo OP 😎""",clean,español
3255,"""I hate gays ngl""",hate,ingles
3256,"""That's legendary fella""",clean,ingles
3257,"""Saludos crack Pov: eres feliz viendo esto""",clean,español
3258,"""neta q flojera leerte""",toxic,español
3259,"""ese pick esta roto""",clean,español
3260,"""Bassem Masri is a terrorist part of isis""",toxic,ingles
3261,"""Dirty jews are destroying the world""",hate,ingles
3262,"""no Ls today haha""",clean,ingles
3263,"""Hay que limpiar el país de bolitas son ladrones""",hate,español
3264,"""my mood improved instantly 😄""",clean,ingles
3265,"""feels cozy here uwu""",clean,ingles
3266,"""u r doing great fr""",clean,ingles
3267,"""Suerte es que le digo atembado""",toxic,español
3268,"""q comentario tan tonto""",toxic,español
3269,"""JAJAJAJA nooo puede seeer xD""",clean,español
3270,"""holaaaa por fin stream 😍""",clean,español
3271,"""hola desde Argentina""",clean,español
3272,"""holaaaa genteeeee <3""",clean,español
3273,"""anyone know what time ranked starts??:o""",clean,ingles
3274,"""Perverted faggots stay away from children""",hate,ingles
3275,"""You're rad goat""",clean,ingles
3276,"""Immigrants are don't belong here lmao 🚪""",hate,ingles
3277,"""deja de drogarte con congelador para autos""",toxic,español
3278,"""Faggots are are stealing our jobs deadass""",hate,ingles
3279,"""Your life is sad disappointment""",toxic,ingles
3280,"""Aweonao masisi hediondos muéranse""",hate,español
3281,"""Pinches prietos son delincuentes al chile""",hate,español
3282,"""Me cagan los puercos culeros""",hate,español
3283,"""Immigrants are brainless and should be banned🧠❌""",hate,ingles
3284,"""Literal yo en la vida bestie""",clean,español
3285,"""colombianos cutres""",hate,español
3286,"""Hermano a tope con la vida""",clean,español
3287,"""Espero que aprendas algo, inservible idiota.""",toxic,español
3288,"""vamosss cerrando con todo 🔥""",clean,español
3289,"""Mis respetos para ti artista""",clean,español
3290,"""Espero que dejes de hablar, sin cerebro perdedor. 🤡""",toxic,español
3291,"""qué idiota comentario""",toxic,español
3292,"""Your life is sad cancer 😭""",toxic,ingles
3293,"""dale sin temor a nada""",clean,español
3294,"""I hate abos lmao""",hate,ingles
3295,"""Lárgate, alimañá repugnante.""",toxic,español
3296,"""Infravalorado este post Merece más likes""",clean,español
3297,"""This was well explained.""",clean,ingles
3298,"""Vete a la mierda un rato soplapollas""",toxic,español
3299,"""das vergüenza ajena""",toxic,español
3300,"""keep it up man""",clean,ingles
3301,"""Kill all protesters""",toxic,ingles
3302,"""xd xd me muero 😂""",clean,español
3303,"""Me cagan los oaxacos hediondos""",hate,español
3304,"""I hate trannies lmao""",hate,ingles
3305,"""That's cool fella""",clean,ingles
3306,"""You are absolutely toxic. Why do you even comment? 🤡""",toxic,ingles
3307,"""That's sick homie""",clean,ingles
3308,"""Esos cuicos monos muéranse alharacos 💸""",hate,español
3309,"""Eres pura creatividad""",clean,español
3310,"""comentario basura""",toxic,español
3311,"""I enjoyed this explanation.""",clean,ingles
3312,"""Eres una pérdida de tiempo tarado""",toxic,español
3313,"""Odio eterno a los machirulos chupasangre de mierda""",hate,español
3314,"""Everyone hates you dumbass""",toxic,ingles
3315,"""Qué broma más tonto. Solo eres un morón.""",toxic,español
3316,"""alguien sabe qien sigue??""",clean,español
3317,"""Chinks are are invading us deadass""",hate,ingles
3318,"""otro menso opinando""",toxic,español
3319,"""Nadie te quiere por estorbo""",toxic,español
3320,"""Like si leíste esto socio""",clean,español
3321,"""okupas sucios""",hate,español
3322,"""q pena contigo""",toxic,español
3323,"""Pinches fifis son delincuentes wey""",hate,español
3324,"""Po peruanos conchetumadres váyanse a su isla""",hate,español
3325,"""I hate pajeets yikes""",hate,ingles
3326,"""Eres lo que le sigue de pendejo hocicón 🥴""",toxic,español
3327,"""Todos los putos son unos corrientes a la verga""",hate,español
3328,"""Chuffed to bits king""",clean,ingles
3329,"""Esos haitianos monos son puro delincuente po""",hate,español
3330,"""q comentario tan pendejo""",toxic,español
3331,"""Tomatelá no te quiere nadie cagón""",toxic,español
3332,"""Kikes are dirty and deserve no rights""",hate,ingles
3333,"""That's what's up""",clean,ingles
3334,"""Púdrete en el infierno""",toxic,español
3335,"""Andá a la concha de tu hermana chanta 🖕""",toxic,español
3336,"""ya cállate""",toxic,español
3337,"""todo fluye como debe de ser✨""",clean,español
3338,"""Stay mad bot""",toxic,ingles
3339,"""HOLA bonito <3""",clean,español
3340,"""That part was interesting.""",clean,ingles
3341,"""Pinches tortilleras váyanse a la verga no mames""",hate,español
3342,"""cuando regresamos al stream?""",clean,español
3343,"""Qué broma más inservible. Solo eres un asqueroso.""",toxic,español
3344,"""Pendejos fifis nos roban el aire""",hate,español
3345,"""This is clear for me.""",clean,ingles
3346,"""Vales pura verga nopal""",toxic,español
3347,"""Pirobo maricas mantecos lárguense a su país 🏳️‍🌈""",hate,español
3348,"""Que te den morcilla subnormal""",toxic,español
3349,"""Sos la vergüenza de tu familia virgo""",toxic,español
3350,"""q comentario tan innecesario""",toxic,español
3351,"""Towel head""",hate,ingles
3352,"""ese pick OP 🔥""",clean,español
3353,"""Fascists are smell like shit deadass""",hate,ingles
3354,"""White power""",hate,ingles
3355,"""Filthy hoes are ruining our economy""",hate,ingles
3356,"""Alharacos venecos monos comen gatos""",hate,español
3357,"""confianza en ti 😎""",clean,español
3358,"""Curry muncher""",hate,ingles
3359,"""Todos los jotos son unos hediondos wey""",hate,español
3360,"""colombianos narcos""",hate,español
3361,"""JAJAJAJA que risa""",clean,español
3362,"""Esos colipatos pobletes viren de acá cachai""",hate,español
3363,"""What a useless joke. You're just a joke. 👎""",toxic,ingles
3364,"""You're literally a jerk""",toxic,ingles
3365,"""That's lit chap""",clean,ingles
3366,"""Bestie necesito uno de esos urgentes""",clean,español
3367,"""Stay mad failure""",toxic,ingles
3368,"""I’m learning a lot from this.""",clean,ingles
3369,"""Filthy lesbians should be shot""",hate,ingles
3370,"""Guardado para después""",clean,español
3371,"""I enjoyed this a lot.""",clean,ingles
3372,"""I get the idea now.""",clean,ingles
3373,"""You're so ugly, both inside and out.""",toxic,ingles
3374,"""GG se gozo ❤️""",clean,español
3375,"""I rate this legend""",clean,ingles
3376,"""Moon cricket""",hate,ingles
3377,"""Go away, you joke. You're making everyone idiotic.""",toxic,ingles
3378,"""Cachai camionas picantes son puro delincuente""",hate,español
3379,"""Eres un fracasado total. Consíguete una vida. 🤡""",toxic,español
3380,"""You perform a basic snatch and grab robbery at a local convenience store which turns into a strong arm robbery on an immigrant midget store clerk and in less than 30 minutes later you get lit up by a yahoo cop who told you to get the fuck out of the middle of the road and proceeded on until he recognized you as fitting the description of the assailant which just came over his radio; talk about Mutherfuckin Karma! Stealing shit does not warrant deadly force but Karma's a Bitch and who the fuck has the ability to control it or direct it's measures of decree? Ain't no Mutherfucker who puts on his pant's one leg at a time, that's for sure!""",toxic,ingles
3381,"""Confía en ti mismo eres capaz""",clean,español
3382,"""Rednecks are deserve to die no cap""",hate,ingles
3383,"""esto cuenta como ranked? 🤔""",clean,español
3384,"""Odio a los flaites lacras po 🔫""",hate,español
3385,"""This explanation is good.""",clean,ingles
3386,"""Aweonao haitianos pobletes son puro delincuente""",hate,español
3387,"""nmms ni escribir sabes""",toxic,español
3388,"""qien mas esta aqui desde temprano?""",clean,español
3389,"""Esos weones nos invaden wn 💸""",hate,español
3390,"""progres lenguaje inclusivo""",hate,español
3391,"""ese movimiento estuvo brutal 🔥""",clean,español
3392,"""pinche comentario todo mal escrito, aprende a escribir cabrón""",toxic,español
3393,"""That was a good example.""",clean,ingles
3394,"""Qué broma más patético. Solo eres un perdedor.""",toxic,español
3395,"""pobres calle""",hate,español
3396,"""wey tu logica se fue d sabatico""",toxic,español
3397,"""You're lush legend""",clean,ingles
3398,"""Colega sos una máquina nunca dejes de crear""",clean,español
3399,"""holaaa recien llegue uwu""",clean,español
3400,"""latinos salvajes""",hate,español
3401,"""Basuras ballenas deformes son un gasto 🐖""",hate,español
3402,"""All blacks are animals""",hate,ingles
3403,"""ni escribir sabes""",toxic,español
3404,"""You're fire guy 🤩""",clean,ingles
3405,"""No hay por donde cogerte pringado""",toxic,español
3406,"""All retards are mistakes""",hate,ingles
3407,"""All kikes are raping our women😡""",hate,ingles
3408,"""sigue asi principe""",clean,español
3409,"""Everyone hates you piece of shit""",toxic,ingles
3410,"""Those chinks eat dogs""",hate,ingles
3411,"""Nasty thots should be shot""",hate,ingles
3412,"""¿Cuándo vienes a mi ciudad?""",clean,español
3413,"""alguien sabe qien juega ahora?""",clean,español
3414,"""eres un necio""",toxic,español
3415,"""solo gastas oxigeno """,toxic,español
3416,"""F la pase genial 😊""",clean,español
3417,"""Artista cree en tu potencial""",clean,español
3418,"""Get stuffed flog""",toxic,ingles
3419,"""Po camionas weones viren de acá""",hate,español
3420,"""Vete a la mierda un rato""",toxic,español
3421,"""Brutal el resultado final Me dejaste pensando""",clean,español
3422,"""ese clutch valio todo 🤩""",clean,español
3423,"""You're solid man""",clean,ingles
3424,"""Qué broma más idiota. Solo eres un idiota. 🤬""",toxic,español
3425,"""no sabes ni d q hablas""",toxic,español
3426,"""Funny to thing the government can be trusted to judge itself. Fucking disgusting. """,toxic,ingles
3427,"""esta chido asi relax""",clean,español
3428,"""Brutal el resultado final Gracias por el tip""",clean,español
3429,"""Aweonao camionas lacras valen callampa""",hate,español
3430,"""OMG! IT'S A TERRORIST! AN ISIS UNDERCOVER-AGENT! What are you doing, Americans???? ARREST HIM!""",toxic,ingles
3431,"""izquierdistas radicales""",hate,español
3432,"""kekw momento historico 🤣""",clean,español
3433,"""Qué humildad la tuya""",clean,español
3434,"""You're smooth mate""",clean,ingles
3435,"""Wn peruanos weones nos invaden""",hate,español
